#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS:  61  34
# Band-Index     1
    0.0000    -61.3187
    0.0289    -61.3184
    0.0577    -61.3177
    0.0866    -61.3166
    0.1155    -61.3150
    0.1443    -61.3131
    0.1732    -61.3108
    0.2021    -61.3082
    0.2309    -61.3055
    0.2598    -61.3025
    0.2887    -61.2996
    0.3175    -61.2966
    0.3464    -61.2936
    0.3753    -61.2909
    0.4041    -61.2883
    0.4330    -61.2860
    0.4619    -61.2840
    0.4907    -61.2825
    0.5196    -61.2813
    0.5485    -61.2806
    0.5774    -61.2804
    0.5940    -61.2803
    0.6107    -61.2803
    0.6273    -61.2801
    0.6440    -61.2800
    0.6607    -61.2797
    0.6773    -61.2795
    0.6940    -61.2792
    0.7107    -61.2789
    0.7273    -61.2785
    0.7440    -61.2781
    0.7607    -61.2778
    0.7773    -61.2774
    0.7940    -61.2770
    0.8107    -61.2767
    0.8273    -61.2764
    0.8440    -61.2761
    0.8607    -61.2759
    0.8773    -61.2757
    0.8940    -61.2756
    0.9106    -61.2756
    0.9440    -61.2757
    0.9773    -61.2763
    1.0106    -61.2772
    1.0440    -61.2786
    1.0773    -61.2804
    1.1106    -61.2826
    1.1440    -61.2852
    1.1773    -61.2881
    1.2106    -61.2914
    1.2439    -61.2948
    1.2773    -61.2983
    1.3106    -61.3018
    1.3439    -61.3052
    1.3773    -61.3084
    1.4106    -61.3113
    1.4439    -61.3139
    1.4773    -61.3159
    1.5106    -61.3174
    1.5439    -61.3184
    1.5772    -61.3187

# Band-Index     2
    1.5772    -61.3187
    1.5439    -61.3184
    1.5106    -61.3174
    1.4773    -61.3159
    1.4439    -61.3139
    1.4106    -61.3113
    1.3773    -61.3084
    1.3439    -61.3052
    1.3106    -61.3018
    1.2773    -61.2983
    1.2439    -61.2948
    1.2106    -61.2914
    1.1773    -61.2881
    1.1440    -61.2852
    1.1106    -61.2826
    1.0773    -61.2804
    1.0440    -61.2786
    1.0106    -61.2772
    0.9773    -61.2763
    0.9440    -61.2757
    0.9106    -61.2756
    0.8940    -61.2756
    0.8773    -61.2757
    0.8607    -61.2759
    0.8440    -61.2761
    0.8273    -61.2764
    0.8107    -61.2767
    0.7940    -61.2770
    0.7773    -61.2774
    0.7607    -61.2778
    0.7440    -61.2781
    0.7273    -61.2785
    0.7107    -61.2789
    0.6940    -61.2792
    0.6773    -61.2795
    0.6607    -61.2797
    0.6440    -61.2800
    0.6273    -61.2801
    0.6107    -61.2803
    0.5940    -61.2803
    0.5774    -61.2804
    0.5485    -61.2806
    0.5196    -61.2813
    0.4907    -61.2825
    0.4619    -61.2840
    0.4330    -61.2860
    0.4041    -61.2883
    0.3753    -61.2909
    0.3464    -61.2936
    0.3175    -61.2966
    0.2887    -61.2996
    0.2598    -61.3025
    0.2309    -61.3055
    0.2021    -61.3082
    0.1732    -61.3108
    0.1443    -61.3131
    0.1155    -61.3150
    0.0866    -61.3166
    0.0577    -61.3177
    0.0289    -61.3184
    0.0000    -61.3187

# Band-Index     3
    0.0000    -37.0591
    0.0289    -37.0597
    0.0577    -37.0616
    0.0866    -37.0647
    0.1155    -37.0689
    0.1443    -37.0742
    0.1732    -37.0805
    0.2021    -37.0877
    0.2309    -37.0955
    0.2598    -37.1039
    0.2887    -37.1126
    0.3175    -37.1215
    0.3464    -37.1302
    0.3753    -37.1386
    0.4041    -37.1465
    0.4330    -37.1536
    0.4619    -37.1597
    0.4907    -37.1647
    0.5196    -37.1683
    0.5485    -37.1705
    0.5774    -37.1713
    0.5940    -37.1722
    0.6107    -37.1733
    0.6273    -37.1744
    0.6440    -37.1756
    0.6607    -37.1769
    0.6773    -37.1782
    0.6940    -37.1795
    0.7107    -37.1809
    0.7273    -37.1823
    0.7440    -37.1837
    0.7607    -37.1851
    0.7773    -37.1864
    0.7940    -37.1876
    0.8107    -37.1888
    0.8273    -37.1899
    0.8440    -37.1908
    0.8607    -37.1916
    0.8773    -37.1921
    0.8940    -37.1925
    0.9106    -37.1926
    0.9440    -37.1921
    0.9773    -37.1903
    1.0106    -37.1872
    1.0440    -37.1827
    1.0773    -37.1767
    1.1106    -37.1694
    1.1440    -37.1608
    1.1773    -37.1512
    1.2106    -37.1408
    1.2439    -37.1299
    1.2773    -37.1189
    1.3106    -37.1080
    1.3439    -37.0976
    1.3773    -37.0881
    1.4106    -37.0796
    1.4439    -37.0724
    1.4773    -37.0666
    1.5106    -37.0624
    1.5439    -37.0599
    1.5772    -37.0591

# Band-Index     4
    1.5772    -37.0591
    1.5439    -37.0599
    1.5106    -37.0624
    1.4773    -37.0664
    1.4439    -37.0718
    1.4106    -37.0785
    1.3773    -37.0862
    1.3439    -37.0947
    1.3106    -37.1038
    1.2773    -37.1132
    1.2439    -37.1225
    1.2106    -37.1315
    1.1773    -37.1399
    1.1440    -37.1475
    1.1106    -37.1540
    1.0773    -37.1594
    1.0440    -37.1636
    1.0106    -37.1666
    0.9773    -37.1686
    0.9440    -37.1696
    0.9106    -37.1699
    0.8940    -37.1698
    0.8773    -37.1697
    0.8607    -37.1694
    0.8440    -37.1691
    0.8273    -37.1688
    0.8107    -37.1685
    0.7940    -37.1682
    0.7773    -37.1679
    0.7607    -37.1676
    0.7440    -37.1675
    0.7273    -37.1674
    0.7107    -37.1674
    0.6940    -37.1675
    0.6773    -37.1677
    0.6607    -37.1681
    0.6440    -37.1685
    0.6273    -37.1690
    0.6107    -37.1697
    0.5940    -37.1704
    0.5774    -37.1713
    0.5485    -37.1705
    0.5196    -37.1683
    0.4907    -37.1646
    0.4619    -37.1597
    0.4330    -37.1536
    0.4041    -37.1465
    0.3753    -37.1386
    0.3464    -37.1302
    0.3175    -37.1215
    0.2887    -37.1126
    0.2598    -37.1039
    0.2309    -37.0955
    0.2021    -37.0877
    0.1732    -37.0805
    0.1443    -37.0742
    0.1155    -37.0689
    0.0866    -37.0647
    0.0577    -37.0616
    0.0289    -37.0597
    0.0000    -37.0591

# Band-Index     5
    0.0000    -34.6273
    0.0289    -34.6276
    0.0577    -34.6284
    0.0866    -34.6297
    0.1155    -34.6318
    0.1443    -34.6347
    0.1732    -34.6388
    0.2021    -34.6443
    0.2309    -34.6518
    0.2598    -34.6616
    0.2887    -34.6737
    0.3175    -34.6876
    0.3464    -34.7028
    0.3753    -34.7181
    0.4041    -34.7329
    0.4330    -34.7464
    0.4619    -34.7582
    0.4907    -34.7677
    0.5196    -34.7747
    0.5485    -34.7790
    0.5774    -34.7804
    0.5940    -34.7814
    0.6107    -34.7821
    0.6273    -34.7825
    0.6440    -34.7827
    0.6607    -34.7827
    0.6773    -34.7825
    0.6940    -34.7821
    0.7107    -34.7817
    0.7273    -34.7811
    0.7440    -34.7805
    0.7607    -34.7799
    0.7773    -34.7794
    0.7940    -34.7789
    0.8107    -34.7785
    0.8273    -34.7783
    0.8440    -34.7782
    0.8607    -34.7782
    0.8773    -34.7783
    0.8940    -34.7784
    0.9106    -34.7784
    0.9440    -34.7780
    0.9773    -34.7764
    1.0106    -34.7730
    1.0440    -34.7672
    1.0773    -34.7589
    1.1106    -34.7481
    1.1440    -34.7350
    1.1773    -34.7200
    1.2106    -34.7040
    1.2439    -34.6878
    1.2773    -34.6728
    1.3106    -34.6609
    1.3439    -34.6513
    1.3773    -34.6436
    1.4106    -34.6379
    1.4439    -34.6336
    1.4773    -34.6307
    1.5106    -34.6288
    1.5439    -34.6277
    1.5772    -34.6273

# Band-Index     6
    1.5772    -34.6273
    1.5439    -34.6277
    1.5106    -34.6287
